#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
114.043053 120.51984 114.308393 114.308393 114.273305 A_N14_C15_H23 ZINC000217677017
131.309416 134.894272 133.187498 133.187498 133.396006 A_C7_N9_C10 ZINC000217735676_1
110.594153 106.190431 109.04038 109.04038 109.013787 A_N9_C14_C13 ZINC000217735676_1
125.59995 119.26951 125.094796 125.094796 125.081534 A_C10_N9_C14 ZINC000217735676_1
107.583751 110.287765 106.65963 106.65963 106.663716 A_S2_C5_H6 ZINC000217735676
113.763061 128.164999 114.618078 114.618078 114.487584 A_S2_C5_C7 ZINC000217735676
118.5153 109.96068 119.363052 119.363052 119.517167 A_S2_C5_C14 ZINC000217735676
108.14378 107.915687 108.55839 108.55839 108.483992 A_S2_C5_N12 ZINC000217753978
104.821366 102.397565 104.766174 104.766174 104.648667 A_N10_C11_C13 ZINC000218696287
118.624243 119.702876 118.582982 118.582982 118.558924 A_C2_N4_C14 ZINC000222830259
118.668145 122.39814 119.348645 119.348645 119.496994 A_C3_C4_N5 ZINC000223780879
106.545207 108.504345 106.68865 106.68865 105.727951 A_C4_N5_H6 ZINC000223780879
111.328207 108.766552 111.573101 111.573101 111.314249 A_C4_N5_C7 ZINC000223780879
114.11059 110.332606 113.792516 113.792516 113.014213 A_C4_N5_C11 ZINC000223780879
111.44921 112.986111 111.480344 111.480344 111.478041 A_C02_C5_H6 ZINC000225442694_2
115.682457 121.136056 115.521127 115.521127 115.48472 A_C02_C5_N7 ZINC000225442694_2
123.084441 108.541232 123.361984 123.361984 123.403702 A_C02_C5_C11 ZINC000225442694_2
117.94617 114.390883 117.802233 117.802233 117.781664 A_C5_N7_H8 ZINC000225442694_2
88.3248714 89.9342382 88.6410076 88.6410076 88.6342707 A_C5_N7_C10 ZINC000225442694_2
105.147573 110.341523 105.252241 105.252241 105.252964 A_H6_C5_N7 ZINC000225442694_2
88.5380779 89.1423298 88.52649 88.52649 88.5505459 A_N7_C5_C11 ZINC000225442694_2
108.101994 110.588498 108.163693 108.163693 108.158423 A_N7_C10_H20 ZINC000225442694_2
111.534239 124.828551 111.455044 111.455044 111.480822 A_C12_C11_C13 ZINC000225442694_2
123.769275 119.273526 122.744178 122.744178 122.744178 A_C9_C10_N11 ZINC000225603590_1
120.603133 118.464499 117.598635 117.598635 117.598635 A_C9_C10_S18 ZINC000225603590_1
113.617548 112.996137 113.29026 113.29026 113.164561 A_C2_C9_C10 ZINC000225603590
107.459679 111.151297 108.238992 108.238992 108.195128 A_N9_C10_C16 ZINC000225711473_1
117.273343 119.22611 116.547315 116.547315 116.44105 A_C5_C12_C14 ZINC000225762071
110.251526 114.084616 110.736746 110.736746 110.713713 A_N2_C5_C15 ZINC000225762849n
103.322712 107.427058 103.687509 103.687509 103.694455 A_S2_C4_C5 ZINC000225769949_1
112.065431 109.698134 112.585677 112.585677 112.592152 A_C4_C5_C7 ZINC000225796079
113.691153 112.486086 112.890489 112.890489 112.918844 A_C4_C9_C11 ZINC000225796079
111.402303 113.289804 113.526075 113.526075 113.519646 A_C5_C4_C9 ZINC000225796079
111.782331 112.745397 114.127127 114.127127 114.133832 A_C4_C2_C13 ZINC000225803300n
107.598186 110.279628 107.539951 107.539951 107.562323 A_N6_C7_C8 ZINC000225803300n
111.613031 115.831553 111.758785 111.758785 111.756185 A_C7_C8_O9 ZINC000225803300n
125.176718 125.829007 125.159329 125.159329 125.196768 A_C7_C8_O10 ZINC000225803300n
112.226677 112.566362 112.397556 112.397556 112.386701 A_C8_C7_C11 ZINC000225803300n
117.482889 122.833165 117.229749 117.229749 117.228932 A_N3_C4_C5 ZINC000236417523
117.979166 118.406661 117.992095 117.992095 118.016697 A_C4_C5_C6 ZINC000236417523
115.840234 115.476066 115.813836 115.813836 115.8031 A_C4_C5_H16 ZINC000236417523
116.432378 116.219506 117.980667 117.980667 117.980278 A_C01_N5_C9 ZINC000238007895_1
105.406092 101.895018 106.958976 106.958976 106.959338 A_N5_C9_O8 ZINC000238007895_1
120.244871 117.588352 118.576421 118.576421 118.58447 A_N5_C9_C10 ZINC000238007895_1
108.752709 109.202246 109.079232 109.079232 109.08064 A_C7_O8_C9 ZINC000238007895_1
106.216384 103.88144 106.624238 106.624238 106.58343 A_C5_N4_C19 ZINC000238061978
120.771318 117.911077 118.53611 118.53611 118.005892 A_C10_C11_C13 ZINC000238061978
117.895283 116.816857 118.012633 118.012633 118.026034 A_C5_C12_C14 ZINC000238327776n
110.89148 112.871801 110.696202 110.696202 110.617188 A_C11_C12_C14 ZINC000238327776n
104.085672 107.670464 104.160809 104.160809 104.191195 A_H13_C12_C14 ZINC000238327776n
110.261351 122.868945 108.477002 108.477002 108.524606 A_C8_C6_C12 ZINC000238634592
111.193943 122.776616 110.93082 110.93082 111.012023 A_C5_C11_N10 ZINC000238650504
117.213349 121.409056 117.212591 117.212591 117.252211 A_F8_C7_S9 ZINC000238673574
115.501614 122.647065 115.185753 115.185753 115.421195 A_C8_C7_N12 ZINC000238720264_1
111.630978 111.87547 112.565229 112.565229 112.552584 A_C7_C15_C17 ZINC000238854917
121.860039 119.088793 122.073941 122.073941 122.133486 A_N2_C6_C7 ZINC000238855850_1
99.4957432 101.445147 100.663926 100.663926 100.664708 A_O9_C7_C12 ZINC000238855850
107.011957 105.063803 108.56588 108.56588 108.488714 A_C8_C10_C12 ZINC000247361170
88.5693099 111.861893 91.44466 91.44466 91.4919976 A_C10_C12_C13 ZINC000247361170
110.212026 114.205615 109.966734 109.966734 109.954778 A_C4_C2_C17 ZINC000247703159
117.657281 118.495843 117.730109 117.730109 117.714159 A_C9_N10_C11 ZINC000252494477
109.475219 115.019057 109.549906 109.549906 109.54907 A_N10_C11_F12 ZINC000252494477
110.222443 103.63197 110.256346 110.256346 110.238016 A_N10_C11_H23 ZINC000252494477
118.200032 120.852036 121.819614 121.819614 121.833057 A_C11_N10_C14 ZINC000252494477
121.206706 121.294792 123.191807 123.191807 123.167287 A_C2_C4_C6 ZINC000252613948
114.444348 115.991665 114.70996 114.70996 114.662694 A_C4_C2_C18 ZINC000252613948
106.582661 109.149251 106.865001 106.865001 106.910621 A_C11_C13_C14 ZINC000252613948
127.728808 125.98389 127.608446 127.608446 127.60284 A_C14_C15_C16 ZINC000252613948
103.124519 103.690584 103.202159 103.202159 103.19885 A_C15_C16_C17 ZINC000252613948
114.00678 114.797231 113.782225 113.782225 113.789792 A_C15_C16_H36 ZINC000252613948
99.6488242 101.174994 100.291401 100.291401 100.301963 A_C15_C20_C18 ZINC000252613948
106.123015 107.852661 105.70878 105.70878 105.697579 A_C16_C15_C20 ZINC000252613948
108.458092 110.935932 108.703353 108.703353 108.711582 A_C11_C22_C16 ZINC000252858916_1
108.903457 109.746144 108.674435 108.674435 108.670948 A_C16_C22_H23 ZINC000252858916_1
121.423744 117.579293 121.055746 121.055746 121.053578 A_C16_C22_C24 ZINC000252858916_1
118.206445 123.31171 118.768825 119.21841 119.117272 A_N3_C4_C5 ZINC000253536217
110.833699 107.603909 110.862383 110.228663 110.185817 A_C4_C5_H6 ZINC000253536217
113.09783 114.502934 112.895224 112.65326 112.572632 A_C4_C5_C7 ZINC000253536217
105.236453 110.98941 105.248806 106.401851 106.289938 A_C4_C5_N10 ZINC000253536217
117.010042 117.098605 123.130754 122.437482 122.461111 A_C5_C4_N13 ZINC000253536217
110.161942 120.945203 110.417395 110.417395 110.467135 A_C6_C7_C10 ZINC000256050440
111.172055 116.597094 110.98419 110.98419 110.944739 A_C6_C7_C12 ZINC000256050440
119.889207 111.427341 118.341225 118.341225 118.29479 A_C10_C7_C12 ZINC000256050440
108.430503 114.147643 108.457095 108.457095 108.290741 A_C2_C17_C12 ZINC000257178479
116.974383 121.54279 123.078507 123.078507 123.15128 A_N6_C7_C8 ZINC000257300663n
108.65852 109.422716 110.501256 110.501256 110.510314 A_C7_C8_C9 ZINC000257300663n
110.19972 114.550236 113.411704 113.411704 113.45186 A_C7_C8_C10 ZINC000257300663n
112.499594 121.406522 114.552961 114.552961 114.54678 A_C7_C8_N13 ZINC000257300663n
109.062701 110.683447 107.92715 107.92715 107.969196 A_C2_C15_C14 ZINC000257303349_1
109.104251 106.829807 108.737157 108.737157 108.739875 A_S2_C15_C13 ZINC000257832977n
109.468886 107.621933 109.234249 109.234249 109.245132 A_O10_C8_C14 ZINC000261491151_1
137.289803 135.47199 139.708172 139.708172 139.707448 A_C4_C15_C14 ZINC000261506806
142.081644 130.121583 141.02728 141.02728 141.014197 A_C9_C10_C12 ZINC000261506806
135.991492 133.771327 136.919536 136.919536 136.919463 A_C10_C12_O13 ZINC000261506806
88.3099408 74.9745282 87.0076135 87.0076135 87.0052162 A_C10_C12_C14 ZINC000261506806
104.021522 108.869159 104.040992 104.040992 104.029673 A_H11_C10_C12 ZINC000261506806
85.0201513 101.727013 86.4920966 86.4920966 86.4988719 A_C12_C10_C15 ZINC000261506806
84.1127376 96.1729146 84.8212069 84.8212069 84.8255817 A_C12_C14_C15 ZINC000261506806
119.505711 121.151934 120.707441 120.707441 120.691771 A_C2_C4_F5 ZINC000261828108
113.310741 111.674425 113.70149 113.70149 113.69219 A_F5_C4_C6 ZINC000261828108
121.01601 119.719471 121.27099 121.27099 121.317542 A_N3_C4_C5 ZINC000264762524_1
101.886257 102.803871 100.753473 100.753473 100.752476 A_N3_C4_C8 ZINC000264762524_1
122.9926 119.146332 123.094797 123.094797 123.175525 A_C4_N3_H18 ZINC000264762524_1
106.618677 97.4267453 106.315319 106.315319 106.342502 A_C4_C8_N10 ZINC000264762524_1
119.93782 117.816771 119.96301 119.96301 120.095592 A_C3_N2_C9 ZINC000270195797_1
130.555577 133.168738 130.579982 130.579982 130.5913 A_C5_C4_N11 ZINC000270195797_1
120.490221 110.46775 120.479602 120.479602 120.50701 A_N11_C12_C13 ZINC000270195797
105.563927 116.846992 106.837075 106.837075 106.846808 A_N11_C12_H24 ZINC000270195797
113.806612 108.69823 112.206831 112.206831 112.161404 A_N3_C4_C5 ZINC000277331664_1
102.342348 108.461891 106.783777 106.783777 106.861619 A_N3_C4_C9 ZINC000277331664_1
110.135008 110.705976 110.478599 110.478599 110.386642 A_C4_C2_C19 ZINC000284846973_1
111.269597 112.820749 108.737145 108.737145 108.639206 A_C16_C17_O19 ZINC000306141493_2
110.053627 111.150813 110.688201 110.688201 110.750223 A_S2_C4_H14 ZINC000306145937
78.9741304 81.9892181 80.1301413 80.1301413 80.2071322 A_C4_S2_C6 ZINC000306145937
114.789787 122.766026 114.91227 114.91227 114.888777 A_N4_C5_C6 ZINC000306153083
118.360841 109.051115 118.213809 118.213809 118.182052 A_C5_C6_C7 ZINC000306153083
110.235761 117.754832 110.354079 110.354079 110.363195 A_C5_C6_H17 ZINC000306153083
124.951751 121.095909 124.641816 124.641816 124.622283 A_C6_C9_C10 ZINC000306526315_2
103.800081 107.856492 104.022763 104.022763 104.104059 A_C9_C10_C11 ZINC000306526315_2
110.658114 112.546312 110.642655 110.642655 110.641933 A_C9_C10_H22 ZINC000306526315_2
101.015925 103.990567 101.088373 101.088373 100.913444 A_C9_C15_N12 ZINC000306526315_2
116.056646 110.5023 116.089851 116.089851 115.999746 A_C9_C15_H26 ZINC000306526315_2
104.151956 108.860591 104.543471 104.543471 104.641313 A_C10_C9_C15 ZINC000306526315_2
112.26203 113.090083 111.513608 111.513608 111.514233 A_O2_C3_C12 ZINC000306634373
87.5156138 90.87362 87.7766785 87.7766785 87.7750283 A_N4_C5_C6 ZINC000306693302
115.368924 116.355098 116.366031 116.366031 116.363567 A_N4_C5_H16 ZINC000306693302
116.232941 116.585976 116.943829 116.943829 117.315201 A_C2_N12_S13 ZINC000306741534_1
115.274469 113.864001 117.070242 117.070242 117.058772 A_C2_N12_S13 ZINC000306741534
111.21445 109.977812 107.553119 107.553119 107.590508 A_C2_C7_N9 ZINC000306762107
102.80669 104.272909 103.321931 103.321931 103.263935 A_O5_C6_C7 ZINC000306762107
105.12457 112.025589 104.434609 104.434609 104.37031 A_C2_C9_N11 ZINC000306780205
113.381221 108.252347 113.463147 113.463147 113.449642 A_N5_C6_C8 ZINC000307015894
108.603593 109.140291 109.286773 109.286773 109.289004 A_C8_C6_C14 ZINC000307479893_2
110.034243 110.079275 111.336621 111.336621 111.311544 A_C12_C13_C14 ZINC000307479893_2
114.623541 118.740427 114.025662 114.025662 114.065116 A_C02_C5_C12 ZINC000307580839_2
111.425889 114.213008 109.520097 109.520097 109.529287 A_C6_C7_C8 ZINC000307580839_2
114.442039 121.765977 114.416977 114.416977 114.529546 A_C4_C5_C12 ZINC000307580839
121.440973 120.548781 120.974834 120.974834 120.997269 A_C6_C5_C12 ZINC000307580839
111.607451 115.430516 111.60498 111.60498 111.577195 A_C6_C7_C8 ZINC000307580839
107.254738 109.522851 107.04438 107.338928 107.34236 A_N3_C9_C8 ZINC000307613969n
115.238126 117.163353 115.036273 115.036273 114.975001 A_C2_N3_C9 ZINC000307613969
106.996564 110.358316 106.442585 106.442585 106.451993 A_N3_C9_C8 ZINC000307613969
105.195103 104.155471 104.853222 104.853222 104.840831 A_H4_N3_C9 ZINC000307613969
112.482697 113.523925 113.462079 113.462079 113.462 A_C2_C12_N8 ZINC000307727016
102.474748 105.994741 102.446039 102.446039 102.434541 A_C2_C3_N4 ZINC000310167520_1
120.584266 124.552958 120.634922 120.634922 120.622712 A_O1_C2_C18 ZINC000328604392_1
117.681408 117.556664 118.048271 118.048271 118.039583 A_C2_C18_N17 ZINC000328604392_1
115.822675 117.461737 117.204378 117.204378 117.195967 A_N3_C2_C18 ZINC000328604392_1
122.93279 120.315285 121.392758 121.392758 121.360605 A_C5_N6_C7 ZINC000329147912
115.442676 119.575605 115.098089 115.098089 115.104633 A_C12_C14_C15 ZINC000329788101_1
121.259191 110.613829 121.178197 121.178197 121.175149 A_C12_C14_C17 ZINC000329788101_1
100.806918 104.157018 100.920543 100.920543 100.905393 A_N10_C18_N17 ZINC000333730288_1
107.126354 103.024281 107.345526 107.299606 107.244097 A_C01_C5_N4 ZINC000334156958_1
115.54759 114.869756 115.648114 122.848022 122.771543 A_C01_C5_N12 ZINC000334156958_1
112.139508 111.192555 112.081179 109.904782 109.962791 A_C01_C5_H18 ZINC000334156958_1
127.074002 125.125006 127.087986 125.192124 125.224414 A_S1_C2_N3 ZINC000334156958_1
127.171362 120.934415 127.162031 128.339047 128.346757 A_S1_C2_N12 ZINC000334156958_1
100.951913 99.503297 100.971327 104.341415 104.403635 A_C2_N12_C5 ZINC000334156958_1
113.035754 111.534105 112.968823 110.572831 110.463063 A_C2_N12_C13 ZINC000334156958_1
105.735148 113.879406 105.741706 106.459255 106.418438 A_N3_C2_N12 ZINC000334156958_1
112.150513 108.579265 112.103454 111.967322 111.943249 A_N3_N4_C5 ZINC000334156958_1
103.498302 106.913522 103.380486 103.492181 103.452232 A_N4_C5_N12 ZINC000334156958_1
108.517969 110.714057 108.295643 106.300505 106.273052 A_N4_C5_H18 ZINC000334156958_1
109.42758 109.830495 109.481628 105.806245 105.941851 A_N12_C5_H18 ZINC000334156958_1
111.554308 115.756635 111.844426 111.844426 111.849603 A_N6_C10_S9 ZINC000334157412
90.173712 90.8097041 90.2470096 90.2470096 90.246015 A_C8_S9_C10 ZINC000334157412
122.434139 121.471343 122.752417 122.752417 122.771037 A_S9_C10_N11 ZINC000334157412
113.134901 112.72571 113.245245 113.245245 113.179759 A_N4_C5_C18 ZINC000334195160_1
113.406631 111.57812 113.016277 113.016277 113.039443 A_C01_N8_C14 ZINC000334205181_1
111.313911 114.802203 111.943914 111.943914 111.912764 A_N8_C14_C13 ZINC000334205181_1
115.862726 116.667287 116.020437 116.020437 116.003236 A_N8_C14_C15 ZINC000334205181_1
106.976825 106.009406 107.448145 107.448145 107.427933 A_H9_N8_C14 ZINC000334205181_1
109.463382 109.979832 109.599619 109.599619 109.592872 A_C10_N8_C14 ZINC000334205181_1
108.994054 109.357124 111.319675 111.319675 111.289988 A_S9_C10_C16 ZINC000334695301_1
117.312731 108.978999 114.628967 114.628967 114.614134 A_O12_C13_C14 ZINC000335428347_1
109.712039 126.419864 108.782898 108.782898 108.779973 A_O12_C13_C17 ZINC000335428347_1
118.283806 117.648607 117.117357 116.9227 116.906799 A_C12_C13_C14 ZINC000335583022_1
113.654328 115.696358 117.034331 116.924787 116.890538 A_C12_C13_C16 ZINC000335583022_1
107.400655 115.471947 107.981824 107.981824 107.736492 A_N6_C4_N15 ZINC000336031612_2
112.582986 107.595809 114.262407 114.262407 114.262664 A_N3_C4_C5 ZINC000348366987_1
102.144476 107.60407 106.416525 106.416525 106.448345 A_N3_C4_C9 ZINC000348366987_1
119.629879 121.785365 119.852576 119.852576 119.848438 A_C2_O18_C17 ZINC000367172933_1
127.222415 128.577852 126.754164 126.754164 126.757049 A_C6_C8_C9 ZINC000390822805
112.409502 112.172014 111.928805 111.928805 111.953541 A_C8_C9_H10 ZINC000390822805
107.741544 106.977209 108.464527 108.464527 108.43592 A_C8_C9_O11 ZINC000390822805
112.775864 114.207518 112.772552 112.772552 112.789592 A_C8_C9_C15 ZINC000390822805
113.66203 113.222127 114.354931 114.354931 114.360116 A_C9_C8_H30 ZINC000390822805
108.841331 110.308219 112.250822 112.250822 112.187062 A_N6_C13_C10 ZINC000404804913
113.178824 110.468338 114.781956 114.781956 114.796787 A_C9_C10_C13 ZINC000404804913
115.268342 113.080189 115.552154 115.552154 115.5445 A_C5_C6_C7 ZINC000409412957
124.858472 118.230402 125.404227 125.404227 125.585169 A_C6_C7_O11 ZINC000409412957
125.621482 126.963926 126.076519 126.076519 125.845554 A_O9_C8_C12 ZINC000409412957
116.61172 106.087141 116.964244 116.964244 117.056839 A_C5_C6_N7 ZINC000409426569
111.446207 109.388348 111.402993 111.402993 111.35136 A_C6_N7_H8 ZINC000409426569
105.853458 117.673801 105.871731 105.871731 105.883936 A_N7_C6_H24 ZINC000409426569
112.279145 113.304423 111.474453 111.474453 111.573943 A_C2_C14_N10 ZINC000409428650
119.61114 106.988628 118.455956 118.455956 118.448583 A_N3_C4_C5 ZINC000409428650
109.306372 121.575484 113.216622 113.216622 113.271198 A_N3_C4_C8 ZINC000409428650
117.379567 116.322445 117.140857 117.140857 117.161697 A_N8_C9_C10 ZINC000409429719_1
115.418442 113.84138 117.398861 117.398861 117.374521 A_N8_C9_C12 ZINC000409429719_1
103.215093 101.502629 103.114367 103.114367 103.081236 A_N2_C3_C5 ZINC000409429768_1
105.582668 107.33863 105.652729 105.652729 105.721638 A_C3_C5_H6 ZINC000409429768_1
128.375812 126.638931 128.548552 128.548552 128.388319 A_C3_C5_C7 ZINC000409429768_1
101.553838 100.700597 102.151266 102.151266 102.118732 A_C3_C5_C18 ZINC000409429768_1
130.043167 128.142821 130.069251 130.069251 130.038025 A_O4_C3_C5 ZINC000409429768_1
127.679192 124.501375 127.493714 127.493714 127.486287 A_C11_C18_C20 ZINC000409429768_1
117.427487 118.683839 121.409629 121.409629 121.39633 A_C5_C14_F15 ZINC000409436578_2
120.3245 119.003202 119.779254 119.779254 119.767605 A_C11_C12_C14 ZINC000409436578_2
109.861592 115.949213 109.977212 109.977212 109.989409 A_F15_C14_F16 ZINC000409436578_2
118.618009 121.669398 118.312276 118.312276 118.35249 A_O1_C2_C10 ZINC000409436745n
113.45894 111.210479 111.897388 111.897388 111.945033 A_C2_C10_C9 ZINC000409436745n
108.51664 111.162228 108.280501 108.280501 108.25038 A_C2_C10_F11 ZINC000409436745n
117.812795 119.810601 118.42662 118.42662 118.401175 A_C3_C2_C10 ZINC000409436745n
107.312442 108.196334 107.135574 107.135574 107.13753 A_C2_N16_N15 ZINC000409437169_1
144.62216 136.16315 144.846933 144.846933 144.842106 A_C3_C10_N11 ZINC000409437169_1
108.792224 112.473063 110.888613 110.888613 110.871328 A_C10_N15_N16 ZINC000409437169_1
138.421621 132.656302 139.068751 139.068751 139.101672 A_C14_N15_N16 ZINC000409437169_1
118.181077 124.606372 117.986139 117.986139 118.214525 A_N15_N16_H26 ZINC000409437169_1
139.504067 118.675451 139.446453 139.446453 139.427918 A_N10_C11_C15 ZINC000409440471
108.917425 113.859625 108.979163 108.979163 108.979163 A_N3_C13_N12 ZINC000414168612_1
119.32992 122.282555 119.858349 122.853536 122.974392 A_C2_N3_C13 ZINC000414168612
106.893082 114.587661 107.290577 108.717143 108.77809 A_N3_C13_N12 ZINC000414168612
114.364568 115.972082 114.818096 114.818096 114.815397 A_N5_C15_C12 ZINC000420254693n_1
110.700991 115.705991 110.549206 110.549206 110.535213 A_N8_C11_C12 ZINC000420254693n_1
118.749399 120.262807 118.428475 118.428475 118.398285 A_C01_N5_C14 ZINC000436462231_1
109.373279 108.708378 108.143711 108.143711 108.13386 A_N7_C18_C13 ZINC000440560791_1
118.55479 116.036502 117.340559 117.340559 117.336953 A_N7_C18_C17 ZINC000440560791_1
110.365861 111.827443 111.478387 111.478387 111.477457 A_N7_C18_H19 ZINC000440560791_1
111.213003 110.328337 110.646049 110.646049 110.647921 A_C9_O12_C13 ZINC000440560791_1
110.47842 110.676189 111.985619 111.985619 111.972611 A_O12_C13_H14 ZINC000440560791_1
114.010915 113.087381 113.525221 113.525221 113.532018 A_O12_C13_C15 ZINC000440560791_1
105.658689 101.854535 104.263224 104.263224 104.276306 A_C2_C18_C5 ZINC000496607366_1_2
112.595484 113.518114 116.251876 116.251876 116.319349 A_C4_C5_C6 ZINC000496607366_1_2
103.480745 114.066064 105.621275 105.621275 105.534107 A_C4_C5_C18 ZINC000496607366_1_2
112.418396 113.815632 112.233265 112.233265 112.207181 A_C5_C4_H20 ZINC000496607366_1_2
88.5400538 86.9867243 88.6492687 88.6492687 88.7135726 A_C5_C6_N7 ZINC000496607366_1_2
89.3918975 94.0229984 89.2837056 89.2837056 89.3452987 A_C6_N7_C17 ZINC000496607366_1_2
112.705151 117.046722 112.685409 112.685409 112.675501 A_N7_C6_H22 ZINC000496607366_1_2
108.815586 109.724438 109.001892 109.001892 108.995609 A_C2_O18_C5 ZINC000496607366_1
107.724871 107.972558 107.782064 107.782064 107.794006 A_N3_C2_O18 ZINC000496607366_1
99.1170883 99.734419 99.5795872 99.5795872 99.5912858 A_N3_C4_C5 ZINC000496607366_1
104.292903 107.045356 104.170299 104.170299 104.202542 A_C4_C5_O18 ZINC000496607366_1
109.565015 111.886352 109.752398 109.752398 109.713269 A_C5_C7_C8 ZINC000521398286
111.945736 113.823382 112.164476 112.164476 112.174534 A_C5_C11_C13 ZINC000521398286
110.78846 108.034295 109.461783 109.461783 109.457762 A_C3_C2_O19 ZINC000536555952_1
115.173737 113.907224 116.819637 116.819637 116.818095 A_C18_C5_C7 ZINC000575624118_1_1
117.089791 118.309594 117.62236 117.62236 117.677192 A_C18_C17_H33 ZINC000575624118_1_1
120.891095 119.107818 121.032058 121.032058 121.033414 A_C18_C17_C16 ZINC000575624118_1_1
118.506761 118.208757 117.640785 117.640785 117.682313 A_H27_C7_C5 ZINC000575624118_1_1
110.378161 112.546874 109.772257 109.772257 109.736157 A_H19_C18_C17 ZINC000575624118_1_1
112.222058 106.733665 108.235983 108.235983 108.299773 A_O20_C18_C17 ZINC000575624118_1_1
108.272005 108.66907 108.281535 108.281535 108.335759 A_O4_C5_C7 ZINC000575624118_1_1
113.229631 114.743824 116.817107 116.817107 116.813318 A_C5_C18_C17 ZINC000575624118_1_1
119.860961 119.62836 121.030373 121.030373 121.02588 A_C5_C7_C8 ZINC000575624118_1_1
111.995419 113.389045 109.760853 109.760853 109.72627 A_H6_C5_C7 ZINC000575624118_1_1
126.29838 129.905503 126.429542 126.429542 126.43492 A_C7_C8_C9 ZINC000575628976
113.293985 110.705537 113.283618 113.283618 113.492132 A_C8_C9_H21 ZINC000575628976
120.757608 119.398464 121.571777 121.571777 121.514438 A_C9_C8_N12 ZINC000575628976
107.766252 106.333085 107.905528 107.905528 107.89923 A_C5_C6_S13 ZINC000585138847n
89.5984788 91.5129288 89.2932511 89.2932511 89.3183088 A_C6_S13_C10 ZINC000585138847n
109.127702 108.889893 109.19336 109.19336 109.195025 A_C6_S13_O14 ZINC000585138847n
108.047763 108.704802 108.065382 108.065382 108.066265 A_H7_C6_S13 ZINC000585138847n
101.857792 102.949453 102.373583 102.373583 102.375545 A_C8_C6_S13 ZINC000585138847n
116.932726 109.879251 115.669624 115.669624 115.647195 A_O5_C6_C7 ZINC000585139440n
110.717568 128.56809 108.197484 108.197484 108.173434 A_O5_C6_C10 ZINC000585139440n
119.711695 108.19215 111.024321 111.024321 111.015192 A_C2_C5_C7 ZINC000585144046_1
110.126942 117.923527 110.403929 110.403929 110.437266 A_H6_C5_C7 ZINC000585144046_1
119.760208 114.250306 119.64494 119.64494 119.630284 A_C2_C5_C7 ZINC000585144046
112.811485 117.807594 112.758387 121.398242 121.446306 A_C3_N4_N5 ZINC000588225583
126.600666 123.478486 126.621403 120.874345 120.849965 A_N4_N5_C6 ZINC000588225583
116.776205 112.464573 115.203748 112.609792 112.584718 A_N5_C6_C7 ZINC000588225583
124.151925 120.13954 116.450954 117.515378 117.455499 A_N5_C17_N16 ZINC000588225583
118.395931 116.130062 118.387563 116.227796 116.313331 A_C15_N16_C17 ZINC000588225583
123.052515 120.403782 135.754842 126.364062 126.237905 A_N16_C17_H25 ZINC000588225583
110.195439 112.283852 110.236619 110.236619 110.242967 A_C14_N6_C01 ZINC000596133925_1
93.3924144 94.4651148 92.4721622 92.4721622 92.4791149 A_C8_S9_C11 ZINC000596133925_1
113.249061 114.449347 112.891644 112.891644 112.948773 A_C5_N6_C14 ZINC000596133925_2
113.53452 112.005081 114.101254 114.101254 114.03823 A_N6_C14_C11 ZINC000596133925_2
112.90499 114.871339 113.672596 113.672596 113.808215 A_C7_N6_C14 ZINC000596133925_2
94.6318272 95.6909794 91.9231029 91.9231029 91.997445 A_C8_S9_C11 ZINC000596133925_2
104.07122 106.024921 104.666546 104.666546 104.691314 A_S9_C11_H12 ZINC000596133925_2
107.815191 109.100977 107.876789 107.876789 107.86129 A_S9_C11_C13 ZINC000596133925_2
111.963637 109.576036 111.04716 111.04716 111.048245 A_S9_C11_C14 ZINC000596133925_2
106.455848 106.724602 106.196971 106.196971 106.153716 A_O10_S9_C11 ZINC000596133925_2
111.892482 116.011393 111.495469 111.495469 111.487063 A_N4_C6_C18 ZINC000601014836n
110.038919 117.390001 109.725083 110.205079 110.301906 A_C4_C9_S8 ZINC000602993625n
126.587202 123.5238 127.047558 126.590048 126.513029 A_C4_C9_S10 ZINC000602993625n
115.471438 124.731539 113.773825 115.271776 115.411382 A_C5_N7_S8 ZINC000602993625n
93.2845605 83.9345128 93.1856316 92.8493333 92.8777244 A_N7_S8_C9 ZINC000602993625n
118.128783 116.486392 118.054339 116.837937 116.899197 A_S8_N7_H12 ZINC000602993625n
110.014776 113.279697 109.326989 109.326989 109.351202 A_C3_C2_C14 ZINC000616575784
124.633862 125.815873 124.645962 124.645962 124.641314 A_C01_C5_S4 ZINC000630051514_1
98.8272924 102.066293 98.8169683 98.8169683 98.8133084 A_C14_C19_N18 ZINC000634591874_1
116.352309 114.294518 114.525942 114.524488 114.503887 A_C01_N7_N8 ZINC000634621134_1
124.09285 124.334713 125.47136 125.460679 125.509671 A_N7_N8_C9 ZINC000634621134_1
120.767545 125.522641 121.57664 121.30613 121.27838 A_N8_N7_C14 ZINC000634621134_1
112.936514 113.387963 112.373206 112.373206 112.399217 A_C01_N4_N3 ZINC000634622561_1
119.008196 118.980744 118.863598 118.863598 118.875018 A_C1_C2_C19 ZINC000634622561_1
115.594958 117.473603 115.943412 115.943412 115.945963 A_C2_C19_C16 ZINC000634622561_1
117.746085 118.978677 117.027903 117.027903 117.011145 A_C2_C19_C18 ZINC000634622561_1
