#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conf_ID zincID
7.538530828E-02 8.694638797E-02 8.694638797E-02 8.715096302E-02 8 23003M
7.383200727E-02 6.764929758E-02 6.764929758E-02 6.654526142E-02 9 23003M
0.106957069 0.191985321 0.191985321 0.193343369 1 23003O
6.832844444E-02 0.106448869 0.106448869 0.107042154 2 23003O
0.144733429 0.132913206 0.132913206 0.134833476 3 23003O
8.941289458E-02 0.194016544 0.194016544 0.195668242 4 23003O
0.171965602 9.798160518E-02 9.798160518E-02 9.829588386E-02 5 23003O
0.149516895 0.105185248 0.105185248 0.105681852 6 23003O
0.147837397 0.106035342 0.106035342 0.106517417 7 23003O
0.125017596 0.167750537 0.167750537 0.165051335 1 23003S
0.185207048 0.226984074 0.226984074 0.225584326 2 23003S
9.304823856E-02 0.115143646 0.115143646 0.113248943 3 23003S
9.958877391E-02 0.129694819 0.129694819 0.126996278 4 23003S
7.548077253E-02 6.853988212E-02 6.853988212E-02 6.789943255E-02 5 23003S
9.254406414E-02 7.83368104E-02 7.83368104E-02 7.729672055E-02 1 23003T
9.219872592E-02 7.814851341E-02 7.814851341E-02 7.709325727E-02 2 23003T
6.07882445E-02 0.105742883 0.105742883 0.110180425 3 23003T
9.110364392E-02 0.11806793 0.11806793 0.118387554 4 23003T
0.101534806 0.150509949 0.150509949 0.153930432 5 23003T
8.562262037E-02 0.113509533 0.113509533 0.113376034 6 23003T
7.232187333E-02 8.171210909E-02 8.171210909E-02 8.040546512E-02 7 23003T
5.618728947E-02 7.254250468E-02 7.254250468E-02 7.215626275E-02 8 23003T
8.013069834E-02 0.10156581 0.10156581 0.105909549 9 23003T
0.214131537 9.30931077E-02 9.30931077E-02 9.213347549E-02 1 23003U
0.189910265 9.543258385E-02 9.543258385E-02 9.383495567E-02 2 23003U
0.200932838 8.318690897E-02 8.318690897E-02 8.269936104E-02 3 23003U
0.131324825 7.669593838E-02 7.669593838E-02 7.687383306E-02 1 23003V
0.132925736 7.554528855E-02 7.554528855E-02 7.568560194E-02 2 23003V
8.921309203E-02 5.498725532E-02 5.498725532E-02 5.496501219E-02 3 23003V
0.11958972 8.279160455E-02 8.279160455E-02 8.300216953E-02 4 23003V
0.103584039 0.102512476 0.102512476 0.101733939 1 23003W
0.197976755 8.732982336E-02 8.732982336E-02 8.861125044E-02 2 23003W
0.166276711 6.141023537E-02 6.141023537E-02 6.280070293E-02 1 23003X
0.137459953 0.137516278 0.137516278 0.137516278 1 23003Z
8.14047424E-02 5.325572195E-02 5.325572195E-02 5.30515993E-02 1 230042
0.101966264 7.407902447E-02 7.407902447E-02 7.22451206E-02 1 230041
0.290177964 0.133545484 0.133545484 0.133199621 1 230043
0.19129775 0.175851058 0.175851058 0.175851058 1 230044
0.17539806 0.170818143 0.170818143 0.170818143 2 230044
0.195111349 0.188787229 0.188787229 0.188787229 3 230044
9.090243433E-02 8.993198355E-02 8.993198355E-02 8.993198355E-02 1 230045
8.985873066E-02 8.95627858E-02 8.95627858E-02 8.95627858E-02 2 230045
8.617912247E-02 8.448881609E-02 8.448881609E-02 8.448881609E-02 3 230045
4.873551212E-02 5.979783733E-02 5.979783733E-02 6.125649999E-02 1 230047
0.133987388 7.487977313E-02 7.487977313E-02 7.486477926E-02 1 230048
0.134621354 7.496004315E-02 7.496004315E-02 7.495161879E-02 2 230048
0.135928249 0.105388347 0.105388347 0.105476377 3 230048
0.137761417 8.678515141E-02 8.678515141E-02 8.691746603E-02 4 230048
0.112011966 7.020191223E-02 7.020191223E-02 7.047132015E-02 5 230048
0.162027964 8.22094521E-02 8.22094521E-02 8.2496107E-02 6 230048
0.164898624 9.893619341E-02 9.893619341E-02 9.885937601E-02 7 230048
0.154430494 0.104147628 0.104147628 0.104490639 8 230048
0.132560452 8.203167266E-02 8.203167266E-02 8.229251938E-02 9 230048
0.140421035 8.007960233E-02 8.007960233E-02 7.990702893E-02 10 230048
0.141157108 0.131019548 0.131019548 0.131461221 11 230048
7.712940958E-02 7.169919212E-02 7.169919212E-02 7.125374841E-02 1 230049
6.949771941E-02 5.495334644E-02 5.495334644E-02 5.535827661E-02 2 230049
6.363694497E-02 5.222662765E-02 5.222662765E-02 5.197768661E-02 3 230049
6.219114921E-02 5.067504462E-02 5.067504462E-02 5.108097577E-02 4 230049
6.50055143E-02 8.909373576E-02 8.909373576E-02 8.976291972E-02 1 23004A
0.130058435 5.423036577E-02 5.423036577E-02 5.470413698E-02 2 23004A
0.129770107 5.378679304E-02 5.378679304E-02 5.428025787E-02 3 23004A
9.006908732E-02 0.156221178 0.156221178 0.151908866 4 23004A
7.19896614E-02 0.181866405 0.181866405 0.178022664 5 23004A
0.116170088 8.427389151E-02 8.427389151E-02 8.546525297E-02 6 23004A
0.116520946 8.444286609E-02 8.444286609E-02 8.567009655E-02 7 23004A
9.978765758E-02 9.243478217E-02 8.945764769E-02 9.168932967E-02 1 23004F
9.69779752E-02 9.364099164E-02 9.069175785E-02 9.277731722E-02 2 23004F
9.647564465E-02 9.412477119E-02 9.153865585E-02 9.352628592E-02 3 23004F
9.81751334E-02 9.466211147E-02 9.208561282E-02 9.416846131E-02 4 23004F
7.068821473E-02 4.68975441E-02 4.68975441E-02 4.81396444E-02 1 23004G
6.407264795E-02 5.004635212E-02 5.004635212E-02 5.065450699E-02 2 23004G
9.756721958E-02 0.102802291 0.102802291 0.103648024 3 23004G
9.756961726E-02 0.102687431 0.102687431 0.103548964 4 23004G
9.007393867E-02 7.988050216E-02 7.988050216E-02 8.164025522E-02 5 23004G
8.914826696E-02 7.901417788E-02 7.901417788E-02 8.07999319E-02 6 23004G
7.413870206E-02 5.913352546E-02 5.913352546E-02 5.899747463E-02 7 23004G
5.623451816E-02 6.521689408E-02 6.521689408E-02 6.593823773E-02 8 23004G
5.60771507E-02 6.517003465E-02 6.517003465E-02 6.586178931E-02 9 23004G
5.861024744E-02 0.110740737 0.110740737 0.114116393 10 23004G
0.101148885 0.104683071 0.104683071 0.105783947 11 23004G
0.11223885 0.118099688 0.118099688 0.118574232 12 23004G
6.228233824E-02 6.621447803E-02 6.621447803E-02 6.674838698E-02 13 23004G
6.311061526E-02 6.61150492E-02 6.61150492E-02 6.661451053E-02 14 23004G
6.723082171E-02 7.316789854E-02 7.316789854E-02 7.488881791E-02 15 23004G
8.594602807E-02 8.196012004E-02 8.196012004E-02 8.230015255E-02 16 23004G
8.428203791E-02 7.994402915E-02 7.994402915E-02 8.03008018E-02 17 23004G
6.421337298E-02 5.830578039E-02 5.830578039E-02 5.889439934E-02 18 23004G
8.762541757E-02 5.913948377E-02 5.913948377E-02 5.917375601E-02 19 23004G
7.710363562E-02 7.138807709E-02 7.138807709E-02 7.224586836E-02 20 23004G
8.50412881E-02 9.141864718E-02 9.141864718E-02 9.211044874E-02 21 23004G
6.543373486E-02 7.733801429E-02 7.733801429E-02 7.816592819E-02 22 23004G
0.131796634 0.101026447 0.101026447 0.101149034 1 23004H
0.19777143 7.231643046E-02 7.231643046E-02 7.246267203E-02 1 23004I
0.154449511 0.168215032 0.168215032 0.18031164 1 23004L
0.11614622 4.990016555E-02 4.990016555E-02 4.997147613E-02 1 23004Q
5.237438443E-02 4.460745229E-02 4.460745229E-02 4.58313569E-02 1 23004S
5.155163337E-02 7.685280709E-02 7.685280709E-02 8.125179677E-02 1 23004U
8.799961642E-02 5.473378187E-02 5.473378187E-02 5.620036984E-02 1 23004T
0.141800173 8.294078016E-02 8.294078016E-02 8.939517115E-02 2 23004T
0.341734106 0.14722474 0.14722474 0.146138799 1 23004V
0.342889616 0.148464686 0.148464686 0.147367632 2 23004V
0.589736122 0.166939777 0.166939777 0.171451602 1 23004X
9.03208202E-02 5.728210029E-02 5.728210029E-02 5.717877365E-02 1 23004Z
0.104298478 7.07634448E-02 7.07634448E-02 7.092893901E-02 2 23004Z
0.127349914 9.145541836E-02 9.145541836E-02 9.162057298E-02 3 23004Z
0.124120402 8.710769297E-02 8.710769297E-02 8.725059131E-02 4 23004Z
0.125246403 9.49576578E-02 9.49576578E-02 9.51569985E-02 5 23004Z
0.105020191 9.896119742E-02 9.896119742E-02 9.902660552E-02 6 23004Z
4.927015164E-02 4.836467005E-02 4.836467005E-02 4.794026557E-02 1 230050
0.117273109 4.503395426E-02 4.503395426E-02 4.506745007E-02 1 230052
0.11720644 4.473549825E-02 4.473549825E-02 4.476621554E-02 2 230052
0.150318073 0.132994641 0.132994641 0.143776039 1 230051
0.352625541 0.177550486 0.177550486 0.177545502 1 230053
0.226059703 0.147466336 0.147466336 0.14659989 2 230053
0.251467575 0.175972912 0.175972912 0.174568829 3 230053
0.255851563 0.175801582 0.175801582 0.174337759 4 230053
0.430438173 0.268323396 0.268323396 0.269205663 5 230053
7.090418913E-02 0.198069776 0.198069776 0.198156517 1 230054
0.474156679 0.13660711 0.13660711 0.111123433 1 230055
0.403129242 0.113497094 0.113497094 0.114289192 2 230055
0.47955211 0.128941327 0.128941327 0.127945756 3 230055
0.475257377 0.135930551 0.135930551 0.110519116 4 230055
0.474671548 0.136224535 0.136224535 0.110795331 5 230055
0.47395158 0.136702775 0.136702775 0.111214112 6 230055
0.402916523 0.113510134 0.113510134 0.114279031 7 230055
0.369223856 0.112135101 0.112135101 0.107820982 8 230055
0.479607948 0.128697989 0.128697989 0.127636427 9 230055
0.479890467 0.129108546 0.129108546 0.128078199 10 230055
0.480558333 0.129224406 0.129224406 0.128046224 11 230055
0.150723391 0.17502838 0.17502838 0.177332212 1 230057
0.169598135 8.739686096E-02 8.739686096E-02 9.180805834E-02 2 230057
0.168843744 8.734370978E-02 8.734370978E-02 9.164709763E-02 3 230057
0.187414035 0.103006353 0.103006353 0.106987016 4 230057
0.13970903 0.126474833 0.126474833 0.118187395 5 230057
0.152278189 0.136152817 0.136152817 0.13123886 6 230057
0.151101202 0.126459239 0.126459239 0.121726371 7 230057
0.157079457 0.130509952 0.130509952 0.132827071 8 230057
0.14839478 9.54778928E-02 9.54778928E-02 0.100224787 9 230057
0.122893982 7.588109522E-02 7.588109522E-02 7.905398171E-02 10 230057
0.153044818 0.169080232 0.169080232 0.160010501 11 230057
0.171703405 9.630153623E-02 9.630153623E-02 0.101904782 12 230057
0.13947902 0.172523484 0.172523484 0.166499496 13 230057
4.717620854E-02 4.970259549E-02 4.970259549E-02 4.755052544E-02 1 230058
5.904852229E-02 5.933550213E-02 5.933550213E-02 5.886678033E-02 2 230058
6.113321606E-02 6.2790246E-02 6.2790246E-02 6.230280892E-02 3 230058
4.914366952E-02 5.171239958E-02 5.171239958E-02 5.104822531E-02 4 230058
4.434322046E-02 4.367011877E-02 4.367011877E-02 4.337265569E-02 5 230058
0.551681025 0.54727583 0.54727583 0.54977484 6 230058
6.19123638E-02 6.415103203E-02 6.415103203E-02 6.381795276E-02 7 230058
6.471387529E-02 6.327564865E-02 6.327564865E-02 6.273105753E-02 8 230058
0.593482164 0.596331636 0.596331636 0.59675415 9 230058
6.960988521E-02 7.341774726E-02 7.341774726E-02 7.296702716E-02 10 230058
0.159831136 6.996859419E-02 6.996859419E-02 6.8401227E-02 1 23005A
0.205954325 8.161305973E-02 8.161305973E-02 8.013837085E-02 1 23005B
0.206688749 8.278516793E-02 8.278516793E-02 8.131986479E-02 2 23005B
0.163020482 0.1188587 0.1188587 0.120051639 1 23005C
9.75005935E-02 9.106759517E-02 9.106759517E-02 8.968539445E-02 1 23005D
0.10496623 9.525770888E-02 9.525770888E-02 9.298129137E-02 2 23005D
0.130725066 0.126019554 0.126019554 0.125802197 3 23005D
9.240098993E-02 8.476981156E-02 8.476981156E-02 8.425302417E-02 4 23005D
0.148350138 0.132951534 0.132951534 0.130834707 1 23005E
0.160336251 0.117998446 0.117998446 0.116750645 2 23005E
0.220559818 0.159835006 0.159835006 0.16347992 3 23005E
8.41945176E-02 7.131373262E-02 7.131373262E-02 7.138206214E-02 1 23005G
0.342842538 0.161553068 0.161553068 0.15947612 1 23005H
8.8713383E-02 4.960672616E-02 4.960672616E-02 5.011812287E-02 1 23005J
5.645222185E-02 7.183290054E-02 7.183290054E-02 7.158479467E-02 1 23005K
5.662820711E-02 7.181170083E-02 7.181170083E-02 7.161015437E-02 2 23005K
5.683649823E-02 7.18600956E-02 7.18600956E-02 7.165731277E-02 3 23005K
5.890512346E-02 7.495124798E-02 7.495124798E-02 7.459684044E-02 4 23005K
5.868886976E-02 7.487889979E-02 7.487889979E-02 7.452627092E-02 5 23005K
5.704021826E-02 7.507873413E-02 7.507873413E-02 7.467407977E-02 6 23005K
5.743353668E-02 7.538479654E-02 7.538479654E-02 7.497941894E-02 7 23005K
0.211436611 7.845690266E-02 7.845690266E-02 7.703505337E-02 1 23005N
0.127532189 6.492818983E-02 6.492818983E-02 6.134191747E-02 2 23005N
0.221805423 0.106025854 9.503205168E-02 9.376373054E-02 1 23005O
0.103065559 6.859467306E-02 7.182274705E-02 7.457726546E-02 2 23005O
0.309792047 9.591576912E-02 9.591576912E-02 9.645104482E-02 1 23005M
0.232766172 5.735168513E-02 5.735168513E-02 5.930796656E-02 2 23005M
0.297209556 8.216073199E-02 8.216073199E-02 9.236945196E-02 3 23005M
0.232726387 5.786225203E-02 5.786225203E-02 6.134138008E-02 4 23005M
0.398238295 6.606992614E-02 6.606992614E-02 6.332228579E-02 5 23005M
0.285675844 6.179282698E-02 6.179282698E-02 6.87662304E-02 6 23005M
0.266390416 5.367258315E-02 5.367258315E-02 5.419251248E-02 7 23005M
0.423141162 6.897822114E-02 6.897822114E-02 6.353921982E-02 8 23005M
0.180177585 0.132779831 0.132779831 0.111477371 1 23005L
6.065985945E-02 6.128911429E-02 6.128911429E-02 6.128911429E-02 1 23005R
8.04852818E-02 8.168854384E-02 8.168854384E-02 8.168854384E-02 2 23005R
4.992061408E-02 4.869197914E-02 4.869197914E-02 4.869197914E-02 3 23005R
0.111630711 6.962098336E-02 6.962098336E-02 6.848349805E-02 1 23005S
0.14426307 0.129081294 0.134563486 0.134100436 1 23005T
0.853290086 0.218632896 0.248098 0.255476304 2 23005T
0.111602795 0.107285295 0.11068888 0.110239245 3 23005T
0.111878366 0.107471816 0.110935367 0.110517793 4 23005T
0.852285388 0.218243232 0.247839048 0.255134016 5 23005T
0.295932549 0.224460591 0.245161806 0.244257436 6 23005T
0.258456471 0.186421335 0.187448306 0.190004709 7 23005T
0.263759674 0.1999457 0.214903307 0.214139512 8 23005T
9.918515658E-02 8.735802161E-02 8.735802161E-02 8.710965108E-02 1 23005V
8.607162942E-02 8.079037025E-02 8.079037025E-02 8.054464865E-02 2 23005V
8.190764811E-02 7.522912641E-02 7.522912641E-02 7.509984084E-02 3 23005V
7.291915042E-02 6.375297235E-02 6.375297235E-02 6.377429675E-02 4 23005V
9.281114328E-02 8.659145616E-02 8.659145616E-02 8.640875144E-02 5 23005V
6.728023604E-02 6.184050333E-02 6.184050333E-02 6.202903069E-02 6 23005V
7.803638736E-02 7.190099858E-02 7.190099858E-02 7.098251505E-02 7 23005V
8.48033722E-02 7.848410499E-02 7.848410499E-02 7.765221982E-02 8 23005V
6.236951893E-02 5.458460619E-02 5.458460619E-02 5.44443411E-02 9 23005V
7.727897865E-02 8.025371879E-02 8.025371879E-02 7.931823083E-02 10 23005V
6.452800202E-02 6.450316273E-02 6.450316273E-02 6.423772085E-02 11 23005V
8.093157386E-02 7.716932011E-02 7.716932011E-02 7.640593544E-02 12 23005V
8.237442882E-02 8.284404485E-02 8.284404485E-02 8.169325359E-02 13 23005V
6.6571034E-02 5.987586844E-02 5.987586844E-02 5.989173188E-02 14 23005V
7.511712106E-02 0.129827825 0.129827825 0.129390695 1 23005U
6.840614666E-02 0.118376719 0.118376719 0.117607416 2 23005U
6.691455775E-02 8.631131022E-02 8.631131022E-02 8.623405592E-02 3 23005U
0.134588677 9.059088726E-02 8.840898201E-02 8.913909144E-02 1 23005X
0.137801029 0.124071347 0.123160881 0.123474748 2 23005X
0.134137985 9.033893987E-02 8.807641567E-02 8.872837434E-02 3 23005X
0.116572661 0.119904908 0.115761579 0.117420929 4 23005X
0.118846473 0.122230156 0.118741598 0.120222361 5 23005X
0.170077739 8.503854711E-02 8.132913951E-02 8.293806851E-02 6 23005X
0.170527628 8.540876079E-02 8.213216969E-02 8.372011707E-02 7 23005X
5.625244849E-02 5.716284364E-02 5.716284364E-02 5.733956155E-02 1 23005Y
0.106015842 6.035617587E-02 6.035617587E-02 6.194711345E-02 2 23005Y
0.108354063 6.227584609E-02 6.227584609E-02 6.396618661E-02 3 23005Y
0.115810379 0.147606127 0.147606127 0.146608027 4 23005Y
0.115783105 0.147068718 0.147068718 0.146089979 5 23005Y
0.126022214 0.312879706 0.312879706 0.314003509 6 23005Y
0.235740699 0.144559771 0.144559771 0.146556694 7 23005Y
8.154998589E-02 4.500384604E-02 4.500384604E-02 4.619665165E-02 8 23005Y
0.443001794 0.462072212 0.462072212 0.473869283 1 230060
0.127051049 0.101252464 0.101252464 0.102228447 1 230061
0.102046738 7.70375408E-02 7.70375408E-02 6.485832059E-02 1 230062
0.175970698 8.893891824E-02 8.893891824E-02 8.9091082E-02 1 230064
0.462409161 9.965241007E-02 9.144035772E-02 9.151037446E-02 1 230065
0.217130628 0.205746378 0.19410216 0.191694976 2 230065
0.793128238 0.193878437 0.155925035 0.153977665 3 230065
5.43573174E-02 4.646525859E-02 4.646525859E-02 4.655730481E-02 1 230066
5.608325173E-02 4.676980172E-02 4.676980172E-02 4.681257627E-02 2 230066
5.205397041E-02 5.034176983E-02 5.034176983E-02 5.077892964E-02 3 230066
8.314008244E-02 5.640401693E-02 5.640401693E-02 5.68113475E-02 4 230066
0.102521613 3.383828331E-02 3.383828331E-02 3.375432831E-02 1 230068
5.823723675E-02 4.074160347E-02 4.074160347E-02 4.06291785E-02 1 23006B
4.672486217E-02 4.104660714E-02 4.104660714E-02 4.093481457E-02 2 23006B
7.673745541E-02 6.505543945E-02 6.505543945E-02 6.550230575E-02 3 23006B
9.187944772E-02 5.022057216E-02 5.022057216E-02 5.036574348E-02 4 23006B
9.163872867E-02 0.310505968 0.310505968 0.309176098 1 23006C
8.057075253E-02 8.435509521E-02 8.435509521E-02 9.29448748E-02 1 23006D
5.610381015E-02 9.980666209E-02 0.100798975 9.505476322E-02 1 23006F
4.512264931E-02 8.903379988E-02 8.688372953E-02 8.549459923E-02 2 23006F
4.333545818E-02 4.28940106E-02 4.28940106E-02 4.375416219E-02 1 23006G
6.590123019E-02 7.702721096E-02 7.702721096E-02 8.512964642E-02 1 23006H
0.116747671 7.108874604E-02 6.555251559E-02 6.741318786E-02 1 23006I
0.110354466 6.846785546E-02 6.1619045E-02 6.228576808E-02 2 23006I
0.187055441 0.111887949 0.111887949 0.115853124 1 23006J
0.186879998 0.111555624 0.111555624 0.115507598 2 23006J
6.420074683E-02 4.684237172E-02 4.684237172E-02 4.677261618E-02 1 23006L
0.191124043 6.517535239E-02 6.517535239E-02 6.439964127E-02 1 23006M
0.229150708 5.167824915E-02 5.167824915E-02 5.192804018E-02 2 23006M
0.229077345 5.170170394E-02 5.170170394E-02 5.198988432E-02 3 23006M
0.223549193 5.244288713E-02 5.244288713E-02 5.272414667E-02 4 23006M
0.219652914 0.138246169 0.138246169 0.13771478 5 23006M
8.072926612E-02 5.960138966E-02 5.960138966E-02 5.885501332E-02 1 23006O
6.408273622E-02 9.398525136E-02 9.398525136E-02 9.259547373E-02 2 23006O
5.36631684E-02 5.467726619E-02 5.467726619E-02 5.472153806E-02 1 23006P
7.752513837E-02 6.681948416E-02 6.681948416E-02 6.64988025E-02 1 23006Q
0.102928754 6.173868553E-02 6.173868553E-02 5.94437249E-02 2 23006Q
0.102778566 6.175975407E-02 6.175975407E-02 5.942535716E-02 3 23006Q
0.102563334 6.147386331E-02 6.147386331E-02 5.921316778E-02 4 23006Q
0.102674377 6.164614207E-02 6.164614207E-02 5.939822984E-02 5 23006Q
6.779616046E-02 8.326351805E-02 8.326351805E-02 7.774304902E-02 6 23006Q
9.059722052E-02 8.043375642E-02 8.043375642E-02 7.891874244E-02 7 23006Q
9.035785863E-02 8.008892545E-02 8.008892545E-02 7.853972615E-02 8 23006Q
9.028153956E-02 7.991190528E-02 7.991190528E-02 7.83414937E-02 9 23006Q
9.023301021E-02 8.011207168E-02 8.011207168E-02 7.853086275E-02 10 23006Q
6.196943332E-02 0.114156445 0.114156445 0.111619816 11 23006Q
8.910562995E-02 7.00142309E-02 7.00142309E-02 7.022921976E-02 1 23006R
7.764747243E-02 6.18515864E-02 6.18515864E-02 6.216169252E-02 2 23006R
6.188999555E-02 5.879758529E-02 5.879758529E-02 6.02901298E-02 3 23006R
6.18279086E-02 5.917375511E-02 5.917375511E-02 6.063580771E-02 4 23006R
6.016417789E-02 9.868233453E-02 9.868233453E-02 9.659851655E-02 5 23006R
7.163782621E-02 6.85995354E-02 6.85995354E-02 6.87162617E-02 6 23006R
7.18219083E-02 8.317348451E-02 8.317348451E-02 8.435365457E-02 7 23006R
6.725965688E-02 5.764773861E-02 5.764773861E-02 5.826761068E-02 8 23006R
8.41794225E-02 7.017513834E-02 7.017513834E-02 7.043471386E-02 9 23006R
5.875091304E-02 8.64367924E-02 8.64367924E-02 8.258186584E-02 10 23006R
7.959333055E-02 7.795905127E-02 7.795905127E-02 7.815017826E-02 11 23006R
7.691156779E-02 5.505789017E-02 5.505789017E-02 5.584902754E-02 12 23006R
7.301237791E-02 5.630508491E-02 5.630508491E-02 5.664892613E-02 13 23006R
7.825387851E-02 0.189447961 0.189447961 0.186605167 14 23006R
6.437217276E-02 7.712417638E-02 7.712417638E-02 7.326320889E-02 15 23006R
7.727202295E-02 6.299421379E-02 6.299421379E-02 6.3631839E-02 16 23006R
7.303596385E-02 7.796341392E-02 7.796341392E-02 7.802265605E-02 17 23006R
7.60921443E-02 0.170689882 0.170689882 0.167523309 18 23006R
5.685261679E-02 0.120781966 0.120781966 0.118410837 19 23006R
7.767838469E-02 6.201993354E-02 6.201993354E-02 6.234112118E-02 20 23006R
0.452186443 0.166650423 0.166650423 0.167175059 1 23006T
0.369498842 0.171993518 0.171993518 0.169921101 2 23006T
