#RMSD_ini RMSD_opt RMSD_reo RMSD_ret conformation_ID zincID
5.582801984E-02 0.567899615 0.567899615 0.562686801 4 230049
9.323551593E-02 9.354518317E-02 9.354518317E-02 9.432233856E-02 1 23004A
0.160835297 7.879571909E-02 7.879571909E-02 7.963404109E-02 2 23004A
0.160582671 7.893274066E-02 7.893274066E-02 7.977852568E-02 3 23004A
0.101371529 0.868759849 0.868759849 0.866490079 4 23004A
0.140786912 0.234093581 0.234093581 0.226939917 5 23004A
0.141265094 0.158476425 0.158476425 0.160822871 6 23004A
0.141230761 0.158547966 0.158547966 0.160894439 7 23004A
0.213760389 0.199008346 0.213639972 0.215340354 1 23004F
0.279708907 0.268362618 0.251243278 0.253547462 2 23004F
0.169488541 0.174980699 0.191529544 0.195040695 3 23004F
0.172466982 0.178436842 0.195366386 0.198746334 4 23004F
9.935548779E-02 6.034093286E-02 6.034093286E-02 6.173099885E-02 1 23004G
5.700265398E-02 6.958815628E-02 6.958815628E-02 7.0444806E-02 2 23004G
0.581624107 0.622912446 0.622912446 0.612118017 3 23004G
0.581537882 0.622838422 0.622838422 0.612047693 4 23004G
0.237807731 0.249599261 0.249599261 0.252228885 5 23004G
0.237512712 0.24927592 0.24927592 0.251909936 6 23004G
0.218535632 0.205939288 0.205939288 0.210389717 7 23004G
0.130070209 0.151926687 0.151926687 0.165709756 8 23004G
0.129773735 0.151900865 0.151900865 0.165675519 9 23004G
0.292572207 0.355756544 0.355756544 0.364843489 10 23004G
0.276093396 0.24579083 0.24579083 0.258305063 11 23004G
1.08831212 1.07431756 1.07431756 1.0724554 12 23004G
0.844290163 0.85005168 0.85005168 0.855361 13 23004G
0.84621022 0.851871566 0.851871566 0.85716487 14 23004G
0.541062306 0.496075245 0.496075245 0.492796087 15 23004G
0.134437144 1.04520718 1.04520718 1.03866526 16 23004G
0.134877981 1.28775198 1.28775198 1.03842652 17 23004G
0.10646908 1.18247849 1.18247849 1.18013414 18 23004G
0.633745878 0.54516287 0.54516287 0.535069366 19 23004G
0.989388714 0.912887308 0.912887308 0.905180085 20 23004G
0.133650151 0.152624409 0.152624409 0.15151012 21 23004G
8.967159142E-02 9.71343661E-02 9.71343661E-02 9.94465097E-02 22 23004G
0.253775523 0.219576784 0.219576784 0.219966125 1 23004H
0.449692459 0.145159133 0.145159133 0.149283652 1 23004I
0.276769968 0.207737527 0.207737527 0.224857446 1 23004L
0.202204512 0.403442714 0.403442714 0.403158619 1 23004Q
0.11160503 0.134535768 0.134535768 0.140244497 1 23004S
0.188882732 6.512698641E-02 6.512698641E-02 7.218578876E-02 1 23004U
0.221514494 0.16220409 0.16220409 0.208413251 1 23004T
0.463076978 0.182668506 0.182668506 0.166703645 2 23004T
0.474483814 0.593455472 0.593455472 0.593622346 1 23004V
0.475873973 0.592296643 0.592296643 0.592462976 2 23004V
0.737565398 0.329418393 0.329418393 0.325160072 1 23004X
0.103096213 6.1102938E-02 6.1102938E-02 6.16040822E-02 1 23004Z
0.13124607 0.127613146 0.127613146 0.12890851 2 23004Z
0.146646174 0.120196688 0.120196688 0.121526149 3 23004Z
0.144781653 0.114501038 0.114501038 0.116060546 4 23004Z
0.158529198 0.17652033 0.17652033 0.177856235 5 23004Z
0.11518662 0.671531217 0.671531217 0.670706513 6 23004Z
4.893489393E-02 4.806296307E-02 4.806296307E-02 4.765113598E-02 1 230050
0.131533249 8.623040196E-02 8.623040196E-02 9.585698717E-02 1 230052
0.131646163 8.609851679E-02 8.609851679E-02 9.573693371E-02 2 230052
0.248104392 0.177049257 0.177049257 0.200025798 1 230051
0.575352132 0.199032417 0.199032417 0.197812722 1 230053
0.379265142 0.218968483 0.218968483 0.218555936 2 230053
0.361626621 0.408342395 0.408342395 0.411072286 3 230053
0.361700564 0.408544441 0.408544441 0.411284285 4 230053
0.775645627 0.318330567 0.318330567 0.320107578 5 230053
6.766095925E-02 0.167091911 0.167091911 0.16663076 1 230054
0.541454843 0.714242402 0.714242402 0.700824088 1 230055
0.582459736 0.503965663 0.503965663 0.501753873 2 230055
0.428193611 0.308459776 0.308459776 0.464826179 3 230055
0.540314561 0.714263949 0.714263949 0.700861941 4 230055
0.540853842 0.714003921 0.714003921 0.700598695 5 230055
0.540254665 0.714039604 0.714039604 0.700639288 6 230055
0.582041767 0.50359004 0.50359004 0.501377198 7 230055
0.359680087 0.156139287 0.156139287 0.149556771 8 230055
0.428649988 0.308848994 0.308848994 0.465335564 9 230055
0.427929625 0.308671917 0.308671917 0.464447344 10 230055
0.428569929 0.309563312 0.309563312 0.464728699 11 230055
0.132716938 0.309896796 0.309896796 0.318028502 1 230057
0.626563147 0.136070884 0.136070884 0.127306577 2 230057
0.629173257 0.133847838 0.133847838 0.125198193 3 230057
0.654816249 0.146661749 0.146661749 0.140126841 4 230057
0.106307236 0.138722431 0.138722431 0.159047868 5 230057
0.604701606 9.657302702E-02 9.657302702E-02 9.050901648E-02 6 230057
0.583557858 8.998841432E-02 8.998841432E-02 8.637254227E-02 7 230057
0.181522953 0.159426415 0.159426415 0.177375645 8 230057
1.24830704 0.498319309 0.498319309 0.514641043 9 230057
0.943865814 0.299400986 0.299400986 0.322443807 10 230057
0.483027177 0.341407242 0.341407242 0.310957129 11 230057
0.604379189 0.275820767 0.275820767 0.282195328 12 230057
0.256061032 0.4160489 0.4160489 0.410367673 13 230057
8.043498258E-02 8.061329224E-02 8.061329224E-02 8.559511291E-02 1 230058
6.039636484E-02 6.617985451E-02 6.617985451E-02 6.780026549E-02 2 230058
5.717326339E-02 6.547060395E-02 6.547060395E-02 6.4857954E-02 3 230058
5.197149449E-02 5.151812982E-02 5.151812982E-02 5.046454147E-02 4 230058
6.214352036E-02 5.163139821E-02 5.163139821E-02 5.082628539E-02 5 230058
0.706736052 0.709682749 0.709682749 0.715036454 6 230058
0.984124591 0.907112211 0.907112211 0.906745674 7 230058
1.13984004 8.694207101E-02 8.694207101E-02 7.725142656E-02 8 230058
0.73441833 0.765902578 0.765902578 0.750899212 9 230058
1.07940111 1.10271067 1.10271067 1.10160949 10 230058
0.174213671 6.988439169E-02 6.988439169E-02 6.826308161E-02 1 23005A
0.20843245 8.244588811E-02 8.244588811E-02 8.100066312E-02 1 23005B
0.207940012 8.221010668E-02 8.221010668E-02 8.077066647E-02 2 23005B
0.299514807 0.283882736 0.283882736 0.284233584 1 23005C
0.400530253 0.256417099 0.256417099 0.256162252 1 23005D
0.406843687 0.257739549 0.257739549 0.257306214 2 23005D
0.31581883 0.24409015 0.24409015 0.246355792 3 23005D
0.229426416 0.179775347 0.179775347 0.174302014 4 23005D
0.749373735 0.437051229 0.437051229 0.44433946 1 23005E
0.716023122 0.114176355 0.114176355 0.140465007 2 23005E
1.0344677 0.304874592 0.304874592 0.361476185 3 23005E
0.383398799 0.380792212 0.380792212 0.380802576 1 23005G
0.656019544 0.259149179 0.259149179 0.25955036 1 23005H
0.451579263 0.54286045 0.54286045 0.542802653 1 23005J
0.330098594 0.133695566 0.133695566 0.133372509 1 23005K
0.333306841 0.142687534 0.142687534 0.142337199 2 23005K
0.33408807 0.143224782 0.143224782 0.142869466 3 23005K
0.279009499 8.737566693E-02 8.737566693E-02 8.698443512E-02 4 23005K
0.280259733 8.718385073E-02 8.718385073E-02 8.679412172E-02 5 23005K
0.276967388 8.817157581E-02 8.817157581E-02 8.76970918E-02 6 23005K
0.277281511 8.907447205E-02 8.907447205E-02 8.860810465E-02 7 23005K
0.886582291 0.211315318 0.211315318 0.217532824 1 23005N
0.109479356 0.225872161 0.225872161 0.222833869 2 23005N
0.340654773 0.125639199 0.119817274 0.116647804 1 23005O
0.297609299 7.000811194E-02 8.052287744E-02 8.622492564E-02 2 23005O
0.855125706 0.120987632 0.120987632 0.11005541 1 23005M
0.309931237 0.140807481 0.140807481 0.162637752 2 23005M
0.933108993 0.104854379 0.104854379 0.108369745 3 23005M
0.310202412 0.297826014 0.297826014 0.308105274 4 23005M
0.503268647 0.148149526 0.148149526 0.127968381 5 23005M
0.815054997 9.664932157E-02 9.664932157E-02 9.929071384E-02 6 23005M
0.828536553 0.292135772 0.292135772 0.309361807 7 23005M
0.503551042 0.14873901 0.14873901 0.128649251 8 23005M
0.290003753 0.220804237 0.220804237 0.455834462 1 23005L
9.229563713E-02 9.541754085E-02 9.541754085E-02 9.541754085E-02 1 23005R
0.102107891 0.10592094 0.10592094 0.10592094 2 23005R
5.189947897E-02 5.07823868E-02 5.07823868E-02 5.07823868E-02 3 23005R
0.117701754 0.101652676 0.101652676 9.779576097E-02 1 23005S
1.10413736 0.354945144 0.415074787 0.421261724 1 23005T
1.24262031 0.357807893 0.569340402 0.739798145 2 23005T
1.24219581 0.357281955 0.568810451 0.739317909 3 23005T
1.2422719 0.357349855 0.568873237 0.73938557 4 23005T
1.24287632 0.35824172 0.569780665 0.740266421 5 23005T
1.18109033 0.38781452 0.434670606 0.440011425 6 23005T
1.18099783 0.387737834 0.434583575 0.439921631 7 23005T
1.13624997 0.352385068 0.391869973 0.401362012 8 23005T
0.248248358 0.21191572 0.21191572 0.212965709 1 23005V
0.209778304 0.226681845 0.226681845 0.229390618 2 23005V
0.333423278 0.314139068 0.314139068 0.314354243 3 23005V
0.250117619 0.21578292 0.21578292 0.216413735 4 23005V
0.340181388 0.304397643 0.304397643 0.305557365 5 23005V
0.357906329 0.315686874 0.315686874 0.316887654 6 23005V
0.218126249 0.177543287 0.177543287 0.177143348 7 23005V
0.327817724 0.285570282 0.285570282 0.286203938 8 23005V
0.304499762 0.263149876 0.263149876 0.262583018 9 23005V
0.541381852 0.553869187 0.553869187 0.55524792 10 23005V
0.517393235 0.529666067 0.529666067 0.529993027 11 23005V
0.812110441 0.68585475 0.68585475 0.6864819 12 23005V
0.79276523 0.655763838 0.655763838 0.655395608 13 23005V
0.821029522 0.691261006 0.691261006 0.691006209 14 23005V
0.115522294 0.759230832 0.759230832 0.760157235 1 23005U
0.110136774 0.173178326 0.173178326 0.167077273 2 23005U
0.602119745 0.223672506 0.223672506 0.222180591 3 23005U
0.305481537 0.273703589 0.234194983 0.252290924 1 23005X
0.351447273 0.194063595 0.216043739 0.206073523 2 23005X
0.251991507 0.198564178 0.231737827 0.218436126 3 23005X
0.59462072 0.252303076 0.233078637 0.241476913 4 23005X
0.561653155 0.201443277 0.22054708 0.209863602 5 23005X
0.386416857 0.255583293 0.21737843 0.232737759 6 23005X
0.297942265 0.173763302 0.200740648 0.18396671 7 23005X
5.830785666E-02 7.204292486E-02 7.204292486E-02 7.10136203E-02 1 23005Y
0.134863225 0.125546733 0.125546733 0.125746078 2 23005Y
0.135185735 0.125731134 0.125731134 0.125945048 3 23005Y
0.752257977 0.710118447 0.710118447 0.713662655 4 23005Y
0.751541295 0.709363675 0.709363675 0.71291176 5 23005Y
0.594469818 0.48860609 0.48860609 0.491986486 6 23005Y
0.336692936 0.222813253 0.222813253 0.226627651 7 23005Y
8.514894388E-02 6.457443784E-02 6.457443784E-02 6.512471083E-02 8 23005Y
0.651823795 0.544356608 0.544356608 0.545551286 1 230060
0.162172273 0.157289034 0.157289034 0.158388831 1 230061
0.120949295 7.415083653E-02 7.415083653E-02 6.528486209E-02 1 230062
0.192849853 9.275510535E-02 9.275510535E-02 9.289946401E-02 1 230064
0.448982107 0.185327872 0.181715051 0.182037484 1 230065
0.242175026 0.290968569 0.275685943 0.274630909 2 230065
0.540120626 0.284492885 0.265363008 0.263508143 3 230065
0.362235993 0.258266765 0.258266765 0.257577117 1 230066
0.37014519 0.267861538 0.267861538 0.267158869 2 230066
0.37427282 0.28004583 0.28004583 0.279708899 3 230066
0.303893369 0.176789363 0.176789363 0.17655119 4 230066
0.187679236 0.410471019 0.410471019 0.411224316 1 230068
0.371497575 0.373019844 0.373019844 0.372986968 1 23006B
0.37093942 0.372363879 0.372363879 0.372329336 2 23006B
9.568437326E-02 6.285989258E-02 6.285989258E-02 6.328402265E-02 3 23006B
0.872284041 0.235768281 0.235768281 0.236000968 4 23006B
9.157299778E-02 0.314431461 0.314431461 0.313001041 1 23006C
0.254861969 0.243873226 0.243873226 0.251765909 1 23006D
9.136067315E-02 0.421570952 0.501825084 0.513342902 1 23006F
0.114453226 0.476236423 0.485490729 0.497922386 2 23006F
7.606878632E-02 6.978610252E-02 6.978610252E-02 7.136326361E-02 1 23006G
0.113989678 0.155900579 0.155900579 0.153733909 1 23006H
0.395951818 0.385886464 0.357615469 0.360599799 1 23006I
0.394875312 0.386261943 0.355215456 0.357268415 2 23006I
0.196408511 0.126327675 0.126327675 0.122996101 1 23006J
0.196369622 0.126334779 0.126334779 0.122990837 2 23006J
0.72300704 4.928526884E-02 4.928526884E-02 4.96402768E-02 1 23006L
0.183175781 0.113006664 0.113006664 0.112049631 1 23006M
0.210282804 9.824842759E-02 9.824842759E-02 9.786962538E-02 2 23006M
0.210213293 9.816846459E-02 9.816846459E-02 9.778643606E-02 3 23006M
0.210268406 9.820605653E-02 9.820605653E-02 9.781516392E-02 4 23006M
0.207733647 1.12840603 1.12840603 1.12931205 5 23006M
0.148174693 0.115859948 0.115859948 0.111576764 1 23006O
0.158769899 0.116606968 0.116606968 0.120528167 2 23006O
5.36631684E-02 5.467726619E-02 5.467726619E-02 5.472153806E-02 1 23006P
0.123702848 0.124112324 0.124112324 0.118803111 1 23006Q
0.38345726 0.430024405 0.430024405 0.43710387 2 23006Q
0.382895233 0.430823436 0.430823436 0.437891411 3 23006Q
0.384017353 0.429138544 0.429138544 0.436234588 4 23006Q
0.383383811 0.430193645 0.430193645 0.437275806 5 23006Q
0.656794031 0.265197944 0.265197944 0.263116401 6 23006Q
0.272384096 0.29048958 0.29048958 0.29368083 7 23006Q
0.272143748 0.290194621 0.290194621 0.293404558 8 23006Q
0.271458573 0.289699318 0.289699318 0.292909346 9 23006Q
0.272147521 0.290204044 0.290204044 0.293418047 10 23006Q
1.00442142 1.47414683 1.47414683 1.04162815 11 23006Q
0.245854505 0.28637988 0.28637988 0.285824612 1 23006R
0.136490599 0.288223238 0.288223238 0.2859489 2 23006R
0.141350227 0.176675502 0.176675502 0.179494416 3 23006R
0.142643507 0.175868645 0.175868645 0.178729562 4 23006R
0.133723883 0.183520544 0.183520544 0.180445299 5 23006R
0.143699098 0.20072899 0.20072899 0.199875519 6 23006R
0.183394964 0.240436498 0.240436498 0.239604823 7 23006R
0.116008721 0.274430663 0.274430663 0.274138011 8 23006R
0.406504261 0.456610725 0.456610725 0.456804781 9 23006R
0.140047432 0.299896911 0.299896911 0.116843972 10 23006R
0.239371969 0.270834428 0.270834428 0.270227855 11 23006R
0.266443508 0.487967932 0.487967932 0.487057347 12 23006R
0.21685801 0.115910222 0.115910222 0.116344741 13 23006R
0.161927108 0.368063701 0.368063701 0.361621178 14 23006R
0.240580866 0.433881332 0.433881332 0.43592846 15 23006R
0.418292512 0.392756836 0.392756836 0.396015096 16 23006R
0.724506165 0.280399515 0.280399515 0.280202253 17 23006R
0.378242353 0.500150638 0.500150638 0.496279099 18 23006R
0.181669316 0.289135211 0.289135211 0.285293625 19 23006R
0.136134513 0.287681525 0.287681525 0.285412842 20 23006R
1.69967198 0.186291061 0.186291061 0.186575587 1 23006T
0.459442404 0.248358672 0.248358672 0.246414342 2 23006T
0.450822442 0.226124206 0.226124206 0.233089916 1 23006S
0.450962709 0.226086034 0.226086034 0.233056435 2 23006S
0.594778719 0.625133253 0.625133253 0.622735861 3 23006S
0.7012181 0.670610587 0.670610587 0.63593494 4 23006S
0.703810328 0.82767429 0.82767429 0.826178791 5 23006S
0.739747136 0.317751366 0.317751366 0.307267868 6 23006S
0.70115378 0.672100537 0.672100537 0.637387659 7 23006S
0.701233142 0.670730238 0.670730238 0.636065374 8 23006S
0.744694441 0.324794818 0.324794818 0.314486145 9 23006S
0.15323203 0.26712809 0.26712809 0.279013397 1 23006U
0.178792264 0.106141973 0.106141973 0.108313348 1 23006V
0.212451393 9.458478155E-02 9.458478155E-02 9.31421856E-02 2 23006V
0.113629564 7.325569506E-02 7.325569506E-02 7.634781123E-02 3 23006V
0.143750099 0.127337231 0.127337231 0.127053199 4 23006V
0.212315287 0.225688049 0.225688049 0.232932353 5 23006V
0.310061621 0.644283248 0.644283248 0.646116077 6 23006V
4.049406525E-02 3.848817806E-02 3.848817806E-02 3.899973977E-02 1 23006W
0.249527859 0.164790955 0.164790955 0.164339583 1 23006X
0.519019353 0.133624706 0.133624706 0.130035046 1 23006Y
0.165421075 9.375638798E-02 9.375638798E-02 9.255781752E-02 2 23006Y
0.66097241 0.161212426 0.161212426 0.15863935 3 23006Y
0.154859121 0.224284641 0.224284641 0.223307529 4 23006Y
0.634279353 0.259381531 0.259381531 0.259637488 5 23006Y
0.178563243 0.152573239 0.152573239 0.152197977 1 23006Z
0.26910098 0.134012881 0.134012881 0.133584709 2 23006Z
0.216148818 0.210423631 0.210423631 0.211077782 1 230070
0.242579479 0.336417425 0.285650934 0.284900935 1 230073
0.523149552 0.152695982 0.18336014 0.185622922 2 230073
3.504151211E-02 3.644435464E-02 3.644435464E-02 3.60324326E-02 1 230074
0.518264192 0.231732455 0.231732455 0.231795812 1 230076
0.518367032 0.231838327 0.231838327 0.231897982 2 230076
0.252044172 0.257292249 0.257292249 0.249204295 3 230076
9.217846276E-02 7.925689839E-02 7.925689839E-02 8.049309056E-02 4 230076
0.359171484 0.600408208 0.346821031 0.3486073 1 230077
0.221962475 0.241555935 0.210233332 0.213452975 2 230077
0.285064369 0.261753984 0.261753984 0.262036913 1 23007A
0.233920301 0.18637222 0.18637222 0.187594828 2 23007A
0.13827957 0.116608863 0.116608863 0.11419417 3 23007A
0.263925311 9.298098608E-02 9.298098608E-02 9.228375637E-02 4 23007A
0.943704288 0.464802703 0.464802703 0.464632201 5 23007A
0.30596997 0.1051658 0.1051658 0.10617974 6 23007A
0.929396447 0.477504115 0.477504115 0.478226145 7 23007A
0.382877238 0.17897491 0.17897491 0.178089654 8 23007A
0.934745276 0.584087268 0.584087268 0.585327189 9 23007A
0.948508958 0.564179994 0.564179994 0.567583036 10 23007A
0.415023237 0.112473165 0.112473165 0.111737985 11 23007A
6.942778471E-02 0.132051878 0.132051878 0.131048098 1 23007B
0.214367889 0.177641794 0.177641794 0.176762234 1 23007C
5.427818762E-02 7.748731547E-02 7.748731547E-02 7.946428478E-02 2 23007C
0.250753797 0.144155273 0.144155273 0.147101166 3 23007C
8.956699584E-02 0.107419836 0.107419836 0.10661359 4 23007C
0.667653397 0.580918973 0.580918973 0.582713916 5 23007C
9.336134186E-02 9.23371457E-02 9.23371457E-02 9.395915991E-02 6 23007C
0.249093455 0.142579396 0.142579396 0.145516442 7 23007C
0.358871799 0.366887212 0.366887212 0.364399822 8 23007C
0.111360107 0.130510198 0.130510198 0.129202682 9 23007C
0.344720454 0.337444854 0.337444854 0.337527072 1 23007E
0.345215875 0.337906655 0.337906655 0.337989111 2 23007E
0.379133194 0.410164996 0.410164996 0.410477899 3 23007E
0.630126589 0.412184338 0.412184338 0.410206797 4 23007E
0.744505745 0.310604362 0.310604362 0.312423941 5 23007E
0.744262165 0.310987331 0.310987331 0.312805511 6 23007E
0.403113703 0.450566061 0.450566061 0.447648431 7 23007E
0.402328172 0.449984462 0.449984462 0.447060631 8 23007E
0.339874361 0.429062408 0.429062408 0.434383339 9 23007E
0.339600447 0.428985445 0.428985445 0.434306517 10 23007E
0.34463808 0.337340008 0.337340008 0.337421689 11 23007E
0.152905764 0.218032738 0.218032738 0.215385157 12 23007E
0.305371191 0.380464362 0.380464362 0.38056555 13 23007E
0.322078256 0.395580761 0.395580761 0.414199845 14 23007E
0.517689051 0.135459511 0.135459511 0.13604894 15 23007E
0.334340355 0.381619099 0.381619099 0.379281337 16 23007E
0.642184418 0.179947804 0.179947804 0.177865627 17 23007E
0.716389714 0.357227513 0.357227513 0.355885181 18 23007E
0.716702691 0.357392091 0.357392091 0.356051093 19 23007E
0.816666983 0.178106539 0.178106539 0.178018583 20 23007E
0.706491227 0.185695765 0.185695765 0.188236433 21 23007E
0.87801107 0.369947394 0.369947394 0.370531177 22 23007E
0.29864796 0.354218248 0.354218248 0.357475536 23 23007E
0.297988632 0.35383276 0.35383276 0.357092832 24 23007E
0.298157098 0.353549339 0.353549339 0.356790251 25 23007E
